batch,day,idturk,treatment,initialendowment,initialendowmentupdated,pointssaving1,pointssaving2,pointssaving3,pointssaving4,borrowdebt1,borrowdebt2,borrowsaving5,borrowsaving6,pointsthisdecision,additionalpointssaving1,additionalpointssaving2,additionalpointssaving3,additionalpointssaving4,points_ia_a1,points_ia_a2,points_ia_a3,points_ia_a4,points_aa_a1,points_aa_a2,points_aa_a3,points_aa_a4,balance_ia_a1,balance_ia_a2,balance_ia_a3,balance_ia_a4,balance_aa_a1,balance_aa_a2,balance_aa_a3,balance_aa_a4,balance_borrow_a1,balance_borrow_a2,lottery1choice,lottery2choice,time1choice,time2choice,oneshotcontrol_s1,oneshotcontrol_s2,oneshotcontrol_s3,oneshotcontrol_s4,oneshotdebt_s1,oneshotdebt_s2,oneshotdebt_d1,oneshotdebt_d2,oneshothigh_s1,oneshothigh_s2,oneshothigh_d1,oneshothigh_d2,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,errorend1,errorend2,error_count,error_initial,error_main,error_end,error_main_total,error_count_total,borrowcap1bal,borrowcap2bal,borrowcap1percleft,borrowcap2percleft,gap,controlsaving1balanceupdated,controlsaving2balanceupdated,controlsaving3balanceupdated,controlsaving4balanceupdated,debtsaving1balanceupdated,debtsaving2balanceupdated,debtsaving3balanceupdated,debtsaving4balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated2,controlsaving4balanceupdated2,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balanceupdated2,debtsaving4balanceupdated2,netbalance,netreturn,totalpoints,finalpayment,finalpaymentend,participantid,lotterychoice,timechoice,durationinseconds,selectioncontroltreatment,selectiondebttreatment,controlsaving5balanceupdated,controlsaving6balanceupdated,debtdebt1balanceupdated,debtdebt2balanceupdated,q1697,debtsaving3balance,debtsaving4balance,order_oneshotcontrol,order_oneshotdebt,order_oneshothighdebt,io,perco_orig,perco_adtl,perco_os_c,perco_os_d,perco_os_h,ind_optimal_ia,ind_optimal_ap,ind_optimal_ia_d1_t,ind_optimal_ia_d4_t,ind_optimal_ia_d1,ind_optimal_ia_d4,ind_optimal_ia_all,ind_optimal_ap_all,os_optimal_c_t,os_optimal_d_t,os_optimal_h_t,os_optimal_c,os_optimal_d,os_optimal_h,instructions_confused,borrow_max_a1,borrow_max_a2,borrow_max_both,borrow_max_a1_d1,borrow_max_a2_d1,borrow_max_both_d1,borrow_max_a1_d4,borrow_max_a2_d4,borrow_max_both_d4,optimal_s1,optimal_s1_d1_t,optimal_s1_d1,optimal_s1_d4_t,optimal_s1_d4,borrow_d1_t,borrow_d1,total_pointssaving1,total_pointssaving2,total_pointssaving3,total_pointssaving4,total_borrowdebt1,total_borrowdebt2,total_borrowsaving5,total_borrowsaving6,total_points_allocated,perc_total_pointssaving1,perc_total_pointssaving2,perc_total_pointssaving3,perc_total_pointssaving4,total_perc_points_allocated,returns,demo_white,demo_age_median
4,2,A2SISDKXH7PVVW,1,760,760,460,100,100,100,0,0,NA,NA,100,100,0,0,0,460,100,100,100,100,0,0,0,2660,1100,1500,1800,2760,1100,1500,1800,0,1500,500,0.8,350,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I focused on putting money into the account with the 20% savings rate to offset the 1500 I borrowed from the debt account at 5%. I only put around 10-15% into the other savings accounts. If I could get the 20% account to a high enough balance, I could make more than the debt amount and the negative savings rate, allowing me to profit off debt.",Very important,Slightly important,Extremely important,I wouldn't have borrowed from the debt account and placed every point into the 20% savings account.,1,34,Ohio,White,College graduate with Associate's Degree (2 year),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,900,0,1,0,NA,NA,NA,NA,NA,2660,1100,1500,1800,NA,NA,NA,NA,2760,1100,1500,1800,NA,NA,NA,NA,NA,fairfield46161,NA,NA,848,0,1,NA,NA,0,-1500,NA,NA,NA,NA,NA,NA,760,0.60526317,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3662,475,775,422,0,1500,0,0,5334,0.68653917,0.089051366,0.14529434,0.079115108,0.99999994,902,1,1
4,3,A2SISDKXH7PVVW,1,1402,1402,1102,100,100,100,0,0,NA,NA,100,100,0,0,0,1102,100,100,100,100,0,0,0,3862,1200,1600,1900,3962,1200,1600,1900,0,1500,500,0.85,500,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I focused on putting money into the account with the 20% savings rate to offset the 1500 I borrowed from the debt account at 5%. I only put around 10-15% into the other savings accounts. If I could get the 20% account to a high enough balance, I could make more than the debt amount and the negative savings rate, allowing me to profit off debt.",Very important,Slightly important,Extremely important,I wouldn't have borrowed from the debt account and placed every point into the 20% savings account.,1,34,Ohio,White,College graduate with Associate's Degree (2 year),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,900,0,1,0,NA,NA,NA,NA,NA,3862,1200,1600,1900,NA,NA,NA,NA,3962,1200,1600,1900,NA,NA,NA,NA,NA,fairfield46161,NA,NA,772,0,1,NA,NA,0,-1500,NA,NA,NA,NA,NA,NA,1402,0.78601998,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3662,475,775,422,0,1500,0,0,5334,0.68653917,0.089051366,0.14529434,0.079115108,0.99999994,1172,1,1
4,4,A2SISDKXH7PVVW,1,1172,1172,1000,75,75,22,0,0,NA,NA,600,600,0,0,0,1000,75,75,22,600,0,0,0,4962,1275,1675,1922,5562,1275,1675,1922,0,1500,350,NA,NA,NA,1000,0,0,0,0,0,600,400,0,0,1000,0,"I focused on putting money into the account with the 20% savings rate to offset the 1500 I borrowed from the debt account at 5%. I only put around 10-15% into the other savings accounts. If I could get the 20% account to a high enough balance, I could make more than the debt amount and the negative savings rate, allowing me to profit off debt.",Very important,Slightly important,Extremely important,I wouldn't have borrowed from the debt account and placed every point into the 20% savings account.,1,34,Ohio,White,College graduate with Associate's Degree (2 year),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,1,0,NA,NA,NA,NA,NA,4962,1275,1675,1922,NA,NA,NA,NA,5562,1275,1675,1922,8934,1512,10446,20.89,4.21,fairfield46161,NA,NA,1433,0,1,NA,NA,0,-1500,NA,NA,NA,2,3,1,1172,0.85324234,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3662,475,775,422,0,1500,0,0,5334,0.68653917,0.089051366,0.14529434,0.079115108,0.99999994,1512,1,1
8,1,A2SM1GBN4ARGM4,1,500,500,500,0,0,0,0,0,NA,NA,600,600,0,0,0,500,0,0,0,600,0,0,0,1600,700,900,1500,2200,700,900,1500,0,0,500,1,500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i wanted to keep the money in the account that had the highest return percentage.,Not at all important,Slightly important,Extremely important,"i would keep all monies obtained in the highest percentage account and i would be willing to drop my ""all or nothing"" aspect when it came to choosing between the amounts and the 50% possibility of receiving 500.  i would lower my threshold for the choice between two amounts",0,37,California,White,High school or equivalent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,1,0,1,0,5,8,900,1500,1,1,NA,NA,NA,NA,NA,1600,700,900,1500,NA,NA,NA,NA,2200,700,900,1500,NA,NA,NA,NA,NA,richmond24673,NA,NA,1319,0,1,NA,NA,0,0,"nope, everything was good! thank you",900,1500,NA,NA,NA,500,1,1,NA,NA,NA,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3185,0,0,0,0,0,0,0,3185,1,0,0,0,1,720,1,1
8,2,A2SM1GBN4ARGM4,1,720,720,720,0,0,0,0,0,NA,NA,100,100,0,0,0,720,0,0,0,100,0,0,0,2920,700,900,1500,3020,700,900,1500,0,0,500,1,500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i wanted to keep the money in the account that had the highest return percentage.,Not at all important,Slightly important,Extremely important,"i would keep all monies obtained in the highest percentage account and i would be willing to drop my ""all or nothing"" aspect when it came to choosing between the amounts and the 50% possibility of receiving 500.  i would lower my threshold for the choice between two amounts",0,37,California,White,High school or equivalent,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,2,0,2,0,5,8,900,1500,1,1,NA,NA,NA,NA,NA,2920,700,900,1500,NA,NA,NA,NA,3020,700,900,1500,NA,NA,NA,NA,NA,richmond24673,NA,NA,1008,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,720,1,1,NA,NA,NA,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3185,0,0,0,0,0,0,0,3185,1,0,0,0,1,884,1,1
8,3,A2SM1GBN4ARGM4,1,884,884,884,0,0,0,0,0,NA,NA,100,100,0,0,0,884,0,0,0,100,0,0,0,3904,700,900,1500,4004,700,900,1500,0,0,500,1,500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i wanted to keep the money in the account that had the highest return percentage.,Not at all important,Slightly important,Extremely important,"i would keep all monies obtained in the highest percentage account and i would be willing to drop my ""all or nothing"" aspect when it came to choosing between the amounts and the 50% possibility of receiving 500.  i would lower my threshold for the choice between two amounts",0,37,California,White,High school or equivalent,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,2,1,1,0,5,8,900,1500,1,1,NA,NA,NA,NA,NA,3904,700,900,1500,NA,NA,NA,NA,4004,700,900,1500,NA,NA,NA,NA,NA,richmond24673,NA,NA,860,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,884,1,1,NA,NA,NA,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3185,0,0,0,0,0,0,0,3185,1,0,0,0,1,1081,1,1
8,4,A2SM1GBN4ARGM4,1,1081,1081,1081,0,0,0,0,0,NA,NA,600,600,0,0,0,1081,0,0,0,600,0,0,0,5085,700,900,1500,5685,700,900,1500,0,0,400,NA,NA,NA,1000,0,0,0,1000,0,0,0,1000,0,0,0,i wanted to keep the money in the account that had the highest return percentage.,Not at all important,Slightly important,Extremely important,"i would keep all monies obtained in the highest percentage account and i would be willing to drop my ""all or nothing"" aspect when it came to choosing between the amounts and the 50% possibility of receiving 500.  i would lower my threshold for the choice between two amounts",0,37,California,White,High school or equivalent,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,1,5,8,900,1500,1,1,NA,NA,NA,NA,NA,5085,700,900,1500,NA,NA,NA,NA,5685,700,900,1500,8785,1417,10202,20.39999962,4.3800001139999996,richmond24673,NA,NA,1093,0,1,NA,NA,0,0,NA,NA,NA,2,3,1,1081,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3185,0,0,0,0,0,0,0,3185,1,0,0,0,1,1417,1,1
9,1,A2SREF1HHEJZJS,1,500,530,130,100,125,175,20,10,NA,NA,210,50,50,70,40,130,100,125,175,50,50,70,40,1230,800,1025,1675,1280,850,1095,1715,20,10,100,1,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,well good,Slightly important,Moderately important,Slightly important,possible,1,30,New Mexico,Black,Master's Degree (MS),1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,NA,NA,12,2,10,0,31,38,880,1490,0.97777778,0.99333334,NA,NA,NA,NA,NA,1230,800,1025,1675,NA,NA,NA,NA,1280,850,1095,1715,NA,NA,NA,NA,NA,anaheim12704,NA,NA,2356,0,1,NA,NA,-20,-10,No,900,1500,NA,NA,NA,530,0.24528302,0.23809524,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,920,1084,625,567,22,14,0,0,3196,0.28785983,0.33917397,0.19555695,0.17740926,1,588,0,0
9,2,A2SREF1HHEJZJS,1,588,590,190,200,100,100,1,1,NA,NA,100,25,25,25,25,190,200,100,100,25,25,25,25,1470,1050,1195,1815,1495,1075,1220,1840,21,11,120,1,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,well good,Slightly important,Moderately important,Slightly important,possible,1,30,New Mexico,Black,Master's Degree (MS),1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,NA,NA,9,1,8,0,31,38,879,1489,0.97666669,0.99266666,NA,NA,NA,NA,NA,1470,1050,1195,1815,NA,NA,NA,NA,1495,1075,1220,1840,NA,NA,NA,NA,NA,anaheim12704,NA,NA,2025,0,1,NA,NA,-21,-11,NA,NA,NA,NA,NA,NA,590,0.32203391,0.25,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,920,1084,625,567,22,14,0,0,3196,0.28785983,0.33917397,0.19555695,0.17740926,1,678,0,0
9,3,A2SREF1HHEJZJS,1,1182,1184,300,484,200,200,1,1,NA,NA,466,100,100,166,100,300,484,200,200,100,100,166,100,1795,1559,1420,2040,1895,1659,1586,2140,22,12,120,1,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,well good,Slightly important,Moderately important,Slightly important,possible,1,30,New Mexico,Black,Master's Degree (MS),1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,NA,NA,7,0,7,0,31,38,878,1488,0.97555554,0.99199998,NA,NA,NA,NA,NA,1795,1559,1420,2040,NA,NA,NA,NA,1895,1659,1586,2140,NA,NA,NA,NA,NA,anaheim12704,NA,NA,27764,0,1,NA,NA,-22,-12,NA,NA,NA,NA,NA,NA,1184,0.25337839,0.21459228,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,920,1084,625,567,22,14,0,0,3196,0.28785983,0.33917397,0.19555695,0.17740926,1,886,0,0
9,4,A2SREF1HHEJZJS,1,890,892,300,300,200,92,0,2,NA,NA,600,100,150,150,200,300,300,200,92,100,150,150,200,2195,1959,1786,2232,2295,2109,1936,2432,22,14,450,NA,NA,NA,500,300,100,100,500,300,100,100,200,250,250,300,well good,Slightly important,Moderately important,Slightly important,possible,1,30,New Mexico,Black,Master's Degree (MS),1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,8,1,6,1,31,38,878,1486,0.97555554,0.99066669,NA,NA,NA,NA,NA,2195,1959,1786,2232,NA,NA,NA,NA,2295,2109,1936,2432,8736,1078,9814,19.62999916,4.28000021,anaheim12704,NA,NA,20846,0,1,NA,NA,-22,-14,NA,NA,NA,3,2,1,892,0.33632287,0.16666667,0.5,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,920,1084,625,567,22,14,0,0,3196,0.28785983,0.33917397,0.19555695,0.17740926,1,1078,0,0
3,1,A2V27A9GZA1NR2,1,500,1100,900,0,200,0,200,400,NA,NA,100,100,0,0,0,900,0,200,0,100,0,0,0,2000,700,1100,1500,2100,700,1100,1500,200,400,400,0.9,350,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was sticking to the biggest % in savings.,Slightly important,Slightly important,Extremely important,"I would do exactly the same, BUT this time maybe I would be borrowing money from the DEPT table with 5% as it would be more beneficial to invest it in a 20% saving acc.",1,39,New York,White,Some college,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,6,6,700,1100,0.77777779,0.73333335,NA,NA,NA,NA,NA,2000,700,1100,1500,NA,NA,NA,NA,2100,700,1100,1500,NA,NA,NA,NA,NA,oakland33602,NA,NA,1271,0,1,NA,NA,-200,-400,"no, all was clear. TY",900,1500,NA,NA,NA,1100,0.81818181,1,NA,NA,NA,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4879,0,200,0,200,400,0,0,5079,0.96062219,0,0.039377831,0,1,680,1,1
3,2,A2V27A9GZA1NR2,1,1180,1180,1180,0,0,0,0,0,NA,NA,600,600,0,0,0,1180,0,0,0,600,0,0,0,3280,700,1100,1500,3880,700,1100,1500,200,400,350,0.75,400,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was sticking to the biggest % in savings.,Slightly important,Slightly important,Extremely important,"I would do exactly the same, BUT this time maybe I would be borrowing money from the DEPT table with 5% as it would be more beneficial to invest it in a 20% saving acc.",1,39,New York,White,Some college,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,2,0,2,0,6,6,700,1100,0.77777779,0.73333335,NA,NA,NA,NA,NA,3280,700,1100,1500,NA,NA,NA,NA,3880,700,1100,1500,NA,NA,NA,NA,NA,oakland33602,NA,NA,1125,0,1,NA,NA,-200,-400,NA,NA,NA,NA,NA,NA,1180,1,1,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4879,0,200,0,200,400,0,0,5079,0.96062219,0,0.039377831,0,1,1036,1,1
3,3,A2V27A9GZA1NR2,1,1036,1036,1036,0,0,0,0,0,NA,NA,100,100,0,0,0,1036,0,0,0,100,0,0,0,4916,700,1100,1500,5016,700,1100,1500,200,400,380,0.75,390,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was sticking to the biggest % in savings.,Slightly important,Slightly important,Extremely important,"I would do exactly the same, BUT this time maybe I would be borrowing money from the DEPT table with 5% as it would be more beneficial to invest it in a 20% saving acc.",1,39,New York,White,Some college,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,NA,3,0,3,0,6,6,700,1100,0.77777779,0.73333335,NA,NA,NA,NA,NA,4916,700,1100,1500,NA,NA,NA,NA,5016,700,1100,1500,NA,NA,NA,NA,NA,oakland33602,NA,NA,751,0,1,NA,NA,-200,-400,NA,NA,NA,NA,NA,NA,1036,1,1,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4879,0,200,0,200,400,0,0,5079,0.96062219,0,0.039377831,0,1,1263,1,1
3,4,A2V27A9GZA1NR2,1,1763,1763,1763,0,0,0,0,0,NA,NA,600,600,0,0,0,1763,0,0,0,600,0,0,0,6779,700,1100,1500,7379,700,1100,1500,200,400,330,NA,NA,NA,1000,0,0,0,1000,0,0,0,1000,0,0,0,I was sticking to the biggest % in savings.,Slightly important,Slightly important,Extremely important,"I would do exactly the same, BUT this time maybe I would be borrowing money from the DEPT table with 5% as it would be more beneficial to invest it in a 20% saving acc.",1,39,New York,White,Some college,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,6,700,1100,0.77777779,0.73333335,NA,NA,NA,NA,NA,6779,700,1100,1500,NA,NA,NA,NA,7379,700,1100,1500,10079,1736,11815,23.62999916,4.579999924,oakland33602,NA,NA,941,0,1,NA,NA,-200,-400,NA,NA,NA,3,2,1,1763,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,4879,0,200,0,200,400,0,0,5079,0.96062219,0,0.039377831,0,1,1736,1,1
3,1,A2W2V66VVLL73O,1,500,500,500,0,0,0,0,0,NA,NA,100,100,0,0,0,500,0,0,0,100,0,0,0,1600,700,900,1500,1700,700,900,1500,0,0,250,0.99,499,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was trying to maximize my bonus.,Moderately important,Moderately important,Extremely important,I would probably borrow more in the beginning.,1,32,Texas,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,900,1500,1,1,NA,NA,NA,NA,NA,1600,700,900,1500,NA,NA,NA,NA,1700,700,900,1500,NA,NA,NA,NA,NA,stockton36049,NA,NA,1402,0,1,NA,NA,0,0,no,900,1500,NA,NA,NA,500,1,1,NA,NA,NA,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,4784,0,0,0,0,1200,0,0,4784,1,0,0,0,1,620,1,0
3,2,A2W2V66VVLL73O,1,620,720,720,0,0,0,0,100,NA,NA,100,100,0,0,0,720,0,0,0,100,0,0,0,2420,700,900,1500,2520,700,900,1500,0,100,499,0.99000001,499,0.99000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was trying to maximize my bonus.,Moderately important,Moderately important,Extremely important,I would probably borrow more in the beginning.,1,32,Texas,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,900,1400,1,0.93333334,NA,NA,NA,NA,NA,2420,700,900,1500,NA,NA,NA,NA,2520,700,900,1500,NA,NA,NA,NA,NA,stockton36049,NA,NA,1887,0,1,NA,NA,0,-100,NA,NA,NA,NA,NA,NA,720,1,1,NA,NA,NA,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4784,0,0,0,0,1200,0,0,4784,1,0,0,0,1,779,1,0
3,3,A2W2V66VVLL73O,1,1279,1479,1479,0,0,0,0,200,NA,NA,600,600,0,0,0,1479,0,0,0,600,0,0,0,3999,700,900,1500,4599,700,900,1500,0,300,499,0.99,499,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I was trying to maximize my bonus.,Moderately important,Moderately important,Extremely important,I would probably borrow more in the beginning.,1,32,Texas,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,900,1200,1,0.80000001,NA,NA,NA,NA,NA,3999,700,900,1500,NA,NA,NA,NA,4599,700,900,1500,NA,NA,NA,NA,NA,stockton36049,NA,NA,841,0,1,NA,NA,0,-300,NA,NA,NA,NA,NA,NA,1479,1,1,NA,NA,NA,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4784,0,0,0,0,1200,0,0,4784,1,0,0,0,1,1185,1,0
3,4,A2W2V66VVLL73O,1,1185,2085,2085,0,0,0,0,900,NA,NA,100,100,0,0,0,2085,0,0,0,100,0,0,0,6684,700,900,1500,6784,700,900,1500,0,1200,499,NA,NA,NA,1000,0,0,0,1000,0,0,0,1000,0,0,0,I was trying to maximize my bonus.,Moderately important,Moderately important,Extremely important,I would probably borrow more in the beginning.,1,32,Texas,White,College graduate with Bachelor's Degree (4 year),1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,300,1,0.2,NA,NA,NA,NA,NA,6684,700,900,1500,NA,NA,NA,NA,6784,700,900,1500,8684,1577,10261,20.52000046,4.3800001139999996,stockton36049,NA,NA,1105,0,1,NA,NA,0,-1200,NA,NA,NA,1,3,2,2085,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4784,0,0,0,0,1200,0,0,4784,1,0,0,0,1,1577,1,0
6,1,A2WPKP73S4MBLK,1,500,700,350,100,150,100,50,150,NA,NA,600,200,100,200,100,350,100,150,100,200,100,200,100,1450,800,1050,1600,1650,900,1250,1700,50,150,200,0.75,450,0.99000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I wanted to maximize the savings within the accounts that had the best interest rates. As such, I typically put the majority of my endowments into the account with the highest interest. This seemed to result in the best possibility for high returns. I took from my debt account with the lowest interest rate on occasion, since I wagered the losses from such an account would be worth the investment into other savings accounts over time.",Moderately important,Very important,Extremely important,I might consider taking nothing from the debt accounts and simply placing endowments into the accounts with the highest interest rates. That could result in a higher payoff.,1,29,North Carolina,White,College graduate with Bachelor's Degree (4 year),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,850,1350,0.94444442,0.89999998,NA,NA,NA,NA,NA,1450,800,1050,1600,NA,NA,NA,NA,1650,900,1250,1700,NA,NA,NA,NA,NA,springdale24206,NA,NA,5176,0,1,NA,NA,-50,-150,No. Everything was easy to understand and intuitive.,900,1500,NA,NA,NA,700,0.5,0.33333334,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2450,797,927,300,200,1050,0,0,4474,0.54760838,0.17814037,0.20719714,0.067054093,1,678,1,0
6,2,A2WPKP73S4MBLK,1,678,1028,600,150,278,0,50,300,NA,NA,399,200,50,149,0,600,150,278,0,200,50,149,0,2250,1050,1528,1700,2450,1100,1677,1700,100,450,250,0.699999988,400,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I wanted to maximize the savings within the accounts that had the best interest rates. As such, I typically put the majority of my endowments into the account with the highest interest. This seemed to result in the best possibility for high returns. I took from my debt account with the lowest interest rate on occasion, since I wagered the losses from such an account would be worth the investment into other savings accounts over time.",Moderately important,Very important,Extremely important,I might consider taking nothing from the debt accounts and simply placing endowments into the accounts with the highest interest rates. That could result in a higher payoff.,1,29,North Carolina,White,College graduate with Bachelor's Degree (4 year),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,800,1050,0.8888889,0.69999999,NA,NA,NA,NA,NA,2250,1050,1528,1700,NA,NA,NA,NA,2450,1100,1677,1700,NA,NA,NA,NA,NA,springdale24206,NA,NA,17685,0,1,NA,NA,-100,-450,NA,NA,NA,NA,NA,NA,1028,0.58365756,0.50125313,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2450,797,927,300,200,1050,0,0,4474,0.54760838,0.17814037,0.20719714,0.067054093,1,899,1,0
